timestamp,中证1000_主力等级,中证1000_级别,中证500_主力等级,中证500_级别,沪深300_主力等级,沪深300_级别,上证50_主力等级,上证50_级别,上证指数_主力等级,上证指数_级别,深证成指_主力等级,深证成指_级别,科创50_主力等级,科创50_级别,创业板指_主力等级,创业板指_级别,结论,截图文件
2025-09-15 23:44:21,nan,,nan,,nan,,nan,,nan,,nan,,nan,,nan,,观望,../data/fast_screenshots/fullscreen_20250915_234421.png
2025-09-15 23:44:22,-0.99,-C,-1.02,-B,-1.72,-B,-0.92,-C,-1.19,-B,-1.72,A,-1.42,A,-2.11,,观望,../data/fast_screenshots/fullscreen_20250915_234422.png
2025-09-15 23:44:23,-0.99,-C,-1.02,-B,-1.72,-B,-0.92,-C,-1.19,-B,-1.72,A,-1.42,A,-2.11,,观望,../data/fast_screenshots/fullscreen_20250915_234423.png
2025-09-15 23:44:24,-0.99,-C,-1.02,-B,-1.72,-B,-0.92,-C,-1.19,-B,-1.72,A,-1.42,A,-2.11,,观望,../data/fast_screenshots/fullscreen_20250915_234424.png
2025-09-15 23:44:26,-0.99,-C,-1.02,-B,-1.72,-B,-0.92,-C,-1.19,-B,-1.72,A,-1.42,A,-2.11,,观望,../data/fast_screenshots/fullscreen_20250915_234426.png
2025-09-15 23:44:27,-0.99,-C,-1.02,-B,-1.72,-B,-0.92,-C,-1.19,-B,-1.72,A,-1.42,A,-2.11,,观望,../data/fast_screenshots/fullscreen_20250915_234427.png
2025-09-15 23:44:28,-0.99,-C,-1.02,-B,-1.72,-B,-0.92,-C,-1.19,-B,-1.72,A,-1.42,A,-2.11,,观望,../data/fast_screenshots/fullscreen_20250915_234428.png
2025-09-15 23:44:29,-0.99,-C,-1.02,-B,-1.72,-B,-0.92,-C,-1.19,-B,-1.72,A,-1.42,A,-2.11,,观望,../data/fast_screenshots/fullscreen_20250915_234429.png
